id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount
59261841,,14200.0,14200.0,14200.0, 36 months, 10.99%,464.83,B,B4,Firefighter/Paramedic,6 years,MORTGAGE,84000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59261841,,credit_card,Credit card refinancing,600xx,IL,16.83,0.0,Oct-2001,660.0,664.0,0.0,47.0,,9.0,0.0,16516.0,98.3%,17.0,f,6081.36,6081.36,10208.92,10208.92,8118.64,2090.28,0.0,0.0,0.0,Jul-2017,464.83,Aug-2017,Jul-2017,659.0,655.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30071.0,,,,,,,,,,,,16800.0,,,,2.0,4296.0,0.0,101.4,0.0,0.0,161.0,166.0,7.0,7.0,0.0,105.0,,11.0,47.0,0.0,3.0,6.0,3.0,6.0,4.0,8.0,13.0,6.0,9.0,0.0,0.0,0.0,2.0,94.1,100.0,0.0,0.0,35568.0,30071.0,14200.0,18768.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59140779,,12000.0,12000.0,12000.0, 60 months,  7.89%,242.69,A,A5,Customer care,1 year,OWN,60000.0,Not Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59140779,,home_improvement,Home improvement,330xx,FL,9.45,0.0,Mar-2008,705.0,709.0,0.0,,,15.0,0.0,1639.0,3.9%,18.0,w,8136.6,8136.6,5326.03,5326.03,3863.4,1462.63,0.0,0.0,0.0,Jul-2017,242.69,Aug-2017,Jul-2017,724.0,720.0,0.0,,1.0,INDIVIDUAL,,,,0.0,133.0,204632.0,,,,,,,,,,,,42500.0,,,,7.0,13642.0,30561.0,4.8,0.0,0.0,72.0,89.0,2.0,2.0,1.0,2.0,,10.0,,0.0,5.0,6.0,7.0,7.0,3.0,13.0,14.0,6.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,252699.0,19936.0,32100.0,23641.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58622200,,16000.0,16000.0,16000.0, 36 months,  6.24%,488.5,A,A2,manager,10+ years,MORTGAGE,65000.0,Not Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58622200,,credit_card,Credit card refinancing,721xx,AR,11.82,0.0,Nov-2003,790.0,794.0,0.0,,,16.0,0.0,4360.0,4.7%,39.0,w,6579.25,6579.25,10741.45,10741.45,9420.75,1320.7,0.0,0.0,0.0,Jul-2017,488.5,Aug-2017,Jul-2017,719.0,715.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,268631.0,,,,,,,,,,,,93400.0,,,,7.0,17909.0,49137.0,5.3,0.0,0.0,120.0,141.0,1.0,1.0,4.0,1.0,,10.0,,0.0,3.0,5.0,8.0,13.0,16.0,12.0,19.0,5.0,16.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,389900.0,21919.0,51900.0,21000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59152131,,6000.0,6000.0,6000.0, 36 months,  9.99%,193.58,B,B3,Department Manager,10+ years,RENT,56000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59152131,,debt_consolidation,Debt consolidation,871xx,NM,11.84,0.0,Jul-2003,660.0,664.0,0.0,,100.0,5.0,1.0,9996.0,91.7%,5.0,f,2547.97,2547.97,4255.43,4255.43,3452.03,803.4,0.0,0.0,0.0,Jul-2017,193.58,Aug-2017,Jul-2017,724.0,720.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,25588.0,,,,,,,,,,,,10900.0,,,,2.0,6397.0,479.0,91.3,0.0,0.0,9.0,145.0,12.0,9.0,0.0,91.0,,9.0,,0.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,28220.0,25588.0,5500.0,17320.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59201717,,11200.0,11200.0,11200.0, 36 months,  5.32%,337.29,A,A1,Clinical manager,1 year,MORTGAGE,97500.0,Not Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59201717,,debt_consolidation,Debt consolidation,631xx,MO,14.7,1.0,Jun-2000,740.0,744.0,0.0,18.0,,19.0,0.0,15425.0,27.6%,46.0,w,4568.53,4568.53,7417.07,7417.07,6631.47,785.6,0.0,0.0,0.0,Jul-2017,337.29,Aug-2017,Jul-2017,769.0,765.0,0.0,45.0,1.0,INDIVIDUAL,,,,0.0,0.0,188048.0,,,,,,,,,,,,55900.0,,,,3.0,9897.0,29325.0,27.1,0.0,0.0,153.0,182.0,26.0,23.0,5.0,26.0,18.0,18.0,18.0,0.0,3.0,6.0,5.0,11.0,21.0,9.0,20.0,6.0,19.0,0.0,0.0,0.0,0.0,95.6,0.0,0.0,0.0,252067.0,52106.0,40200.0,48167.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59120781,,10000.0,10000.0,10000.0, 36 months, 12.69%,335.45,C,C2,PERSONAL BANKER,< 1 year,RENT,34000.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59120781,,debt_consolidation,Debt consolidation,950xx,CA,13.87,0.0,Dec-2004,680.0,684.0,1.0,,,4.0,0.0,13466.0,101.2%,7.0,w,0.0,0.0,10785.26,10785.26,10000.0,785.26,0.0,0.0,0.0,May-2016,8451.21,,Mar-2017,534.0,530.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,13466.0,,,,,,,,,,,,13300.0,,,,2.0,3367.0,0.0,104.3,0.0,0.0,43.0,128.0,2.0,2.0,0.0,2.0,,2.0,,0.0,2.0,3.0,3.0,4.0,1.0,4.0,6.0,3.0,4.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,13300.0,13466.0,10300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58280481,,15775.0,15775.0,15775.0, 60 months, 20.99%,426.68,E,E5,QA Supervisor,10+ years,MORTGAGE,50000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58280481,,debt_consolidation,Debt consolidation,392xx,MS,29.6,0.0,Nov-2005,670.0,674.0,2.0,,,23.0,0.0,16178.0,57%,28.0,w,11772.09,11772.09,9368.56,9368.56,4002.91,5365.65,0.0,0.0,0.0,Jul-2017,426.68,Aug-2017,Jul-2017,664.0,660.0,0.0,28.0,1.0,INDIVIDUAL,,,,0.0,55.0,144593.0,,,,,,,,,,,,28502.0,,,,13.0,6885.0,1736.0,71.0,0.0,0.0,116.0,117.0,3.0,2.0,1.0,3.0,,3.0,,0.0,7.0,18.0,7.0,7.0,6.0,18.0,21.0,14.0,21.0,,0.0,0.0,4.0,96.0,57.1,0.0,0.0,176817.0,39606.0,12150.0,33269.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59291710,,15000.0,15000.0,15000.0, 36 months,  7.26%,464.95,A,A4,District Sales Manager,4 years,RENT,105000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59291710,,credit_card,Credit card refinancing,300xx,GA,8.19,1.0,Feb-1995,680.0,684.0,0.0,2.0,5.0,10.0,1.0,6425.0,75.6%,25.0,w,6222.92,6222.92,10222.85,10222.85,8777.08,1445.77,0.0,0.0,0.0,Jul-2017,464.95,Aug-2017,Jul-2017,724.0,720.0,0.0,,1.0,INDIVIDUAL,,,,0.0,952.0,173139.0,,,,,,,,,,,,8500.0,,,,2.0,28857.0,2075.0,75.6,0.0,0.0,133.0,246.0,14.0,5.0,5.0,14.0,53.0,10.0,53.0,0.0,2.0,2.0,4.0,9.0,9.0,6.0,10.0,2.0,9.0,0.0,0.0,0.0,1.0,84.0,50.0,0.0,1.0,288340.0,24531.0,8500.0,16224.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59161883,,28000.0,28000.0,28000.0, 60 months,  9.17%,583.55,B,B2,Director,10+ years,OWN,250000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59161883,,other,Other,921xx,CA,2.88,0.0,Nov-2000,795.0,799.0,0.0,,,18.0,0.0,6564.0,10%,39.0,w,0.0,0.0,29193.48,29193.48,28000.0,1193.48,0.0,0.0,0.0,Feb-2016,26873.54,,Apr-2017,789.0,785.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,50707.0,,,,,,,,,,,,65500.0,,,,1.0,3169.0,30436.0,17.7,0.0,0.0,126.0,177.0,56.0,24.0,0.0,60.0,,,,0.0,3.0,3.0,6.0,11.0,17.0,14.0,22.0,3.0,18.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,123648.0,50707.0,37000.0,58148.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59301800,,3000.0,3000.0,3000.0, 36 months, 13.99%,102.52,C,C4,Registered Nurse,< 1 year,RENT,115000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59301800,,moving,Moving and relocation,945xx,CA,10.17,0.0,Aug-2008,705.0,709.0,1.0,,,21.0,0.0,8075.0,24.7%,41.0,f,1317.15,1317.15,2253.11,2253.11,1682.85,570.26,0.0,0.0,0.0,Jul-2017,102.52,Aug-2017,Jul-2017,634.0,630.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,70786.0,,,,,,,,,,,,32700.0,,,,11.0,3371.0,15937.0,31.3,0.0,0.0,84.0,79.0,1.0,1.0,0.0,2.0,,1.0,,0.0,5.0,6.0,7.0,9.0,26.0,9.0,14.0,6.0,21.0,0.0,0.0,0.0,3.0,100.0,14.3,0.0,0.0,102594.0,70786.0,23200.0,69894.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59171782,,22800.0,22800.0,22725.0, 60 months, 16.55%,561.14,D,D2,Parts sales,10+ years,MORTGAGE,57000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59171782,,debt_consolidation,Debt consolidation,152xx,PA,12.32,0.0,Jun-2000,665.0,669.0,0.0,,,6.0,0.0,12247.0,66.9%,12.0,f,16509.66,16455.35,12292.67,12252.23,6290.34,6002.33,0.0,0.0,0.0,Jul-2017,561.14,Aug-2017,Jul-2017,699.0,695.0,0.0,,1.0,INDIVIDUAL,,,,0.0,504.0,22544.0,,,,,,,,,,,,18300.0,,,,1.0,3757.0,2189.0,79.7,0.0,0.0,182.0,75.0,51.0,22.0,0.0,57.0,,15.0,,0.0,2.0,5.0,2.0,2.0,5.0,5.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,33776.0,22544.0,10800.0,15476.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59231824,,27500.0,27500.0,27300.0, 60 months, 19.99%,728.43,E,E4,Territory Manager,3 years,MORTGAGE,55000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59231824,,debt_consolidation,Debt consolidation,190xx,PA,34.15,0.0,May-1992,665.0,669.0,1.0,,,35.0,0.0,37522.0,57.2%,51.0,f,20387.36,20239.09,15949.11,15833.12,7112.64,8836.47,0.0,0.0,0.0,Jul-2017,728.43,Aug-2017,Jul-2017,664.0,660.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,53630.0,,,,,,,,,,,,65600.0,,,,3.0,1849.0,15043.0,63.4,0.0,0.0,139.0,279.0,3.0,3.0,0.0,3.0,,3.0,,0.0,11.0,18.0,16.0,22.0,4.0,34.0,47.0,18.0,35.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,84119.0,53630.0,41100.0,18519.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59271979,,10950.0,10950.0,10950.0, 60 months, 22.99%,308.63,F,F2,Digital Media Coordinator,1 year,RENT,50000.0,Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59271979,,debt_consolidation,Debt consolidation,891xx,NV,34.23,0.0,Nov-2004,660.0,664.0,1.0,26.0,,17.0,0.0,4244.0,98.7%,49.0,f,0.0,0.0,3998.2,3998.2,1443.6,2554.6,0.0,0.0,0.0,Oct-2016,308.63,,Jul-2017,514.0,510.0,0.0,26.0,1.0,INDIVIDUAL,,,,0.0,0.0,107880.0,,,,,,,,,,,,4300.0,,,,9.0,6346.0,56.0,98.7,0.0,0.0,120.0,129.0,14.0,2.0,0.0,14.0,,5.0,,14.0,2.0,2.0,2.0,9.0,38.0,2.0,11.0,2.0,17.0,0.0,0.0,0.0,7.0,70.5,100.0,0.0,0.0,102823.0,107880.0,4300.0,98523.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59122038,,14000.0,14000.0,14000.0, 60 months, 15.61%,337.56,D,D1,Building Commissioner,2 years,MORTGAGE,86000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59122038,,debt_consolidation,Debt consolidation,010xx,MA,22.05,1.0,Jan-1995,670.0,674.0,0.0,12.0,,22.0,0.0,36408.0,80.4%,37.0,w,10070.02,10070.02,7414.18,7414.18,3929.98,3484.2,0.0,0.0,0.0,Jul-2017,337.56,Aug-2017,Jul-2017,689.0,685.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,310735.0,,,,,,,,,,,,45300.0,,,,13.0,15537.0,2085.0,94.0,0.0,0.0,247.0,199.0,2.0,2.0,2.0,2.0,,10.0,12.0,0.0,10.0,15.0,12.0,21.0,2.0,20.0,33.0,15.0,22.0,0.0,0.0,0.0,4.0,94.4,72.7,0.0,0.0,338625.0,56422.0,34600.0,27735.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59081917,,8400.0,8400.0,8400.0, 36 months, 12.29%,280.17,C,C1,Sales,< 1 year,OWN,35000.0,Not Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59081917,,credit_card,Credit card refinancing,532xx,WI,24.83,0.0,Jul-2011,675.0,679.0,1.0,,,14.0,0.0,7478.0,42.7%,16.0,w,3636.68,3636.68,6158.0,6158.0,4763.32,1394.68,0.0,0.0,0.0,Jul-2017,280.17,Aug-2017,Jul-2017,664.0,660.0,0.0,,1.0,INDIVIDUAL,,,,0.0,200.0,27674.0,,,,,,,,,,,,17500.0,,,,8.0,1977.0,2478.0,69.0,0.0,0.0,42.0,49.0,4.0,4.0,0.0,4.0,,4.0,,0.0,3.0,6.0,3.0,4.0,6.0,8.0,10.0,6.0,14.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,44548.0,27674.0,8000.0,27048.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58912344,,8000.0,8000.0,8000.0, 36 months, 12.69%,268.36,C,C2,Credit ,10+ years,OWN,73000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58912344,,debt_consolidation,Debt consolidation,331xx,FL,16.64,0.0,Sep-1993,700.0,704.0,0.0,51.0,,11.0,0.0,15476.0,80.6%,36.0,w,856.63,856.63,8433.96,8433.96,7143.37,1290.59,0.0,0.0,0.0,Jul-2017,268.36,Aug-2017,Jul-2017,659.0,655.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,163840.0,,,,,,,,,,,,19200.0,,,,2.0,14895.0,884.0,92.1,0.0,0.0,151.0,263.0,6.0,5.0,3.0,6.0,51.0,4.0,51.0,0.0,6.0,8.0,6.0,9.0,19.0,9.0,14.0,8.0,11.0,0.0,0.0,0.0,2.0,97.2,83.3,0.0,0.0,175572.0,36195.0,11200.0,24747.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59131455,,14000.0,14000.0,14000.0, 60 months, 11.53%,308.11,B,B5,Production Administrator,3 years,OWN,58024.0,Not Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59131455,,debt_consolidation,Debt consolidation,153xx,PA,31.69,0.0,Oct-1997,705.0,709.0,0.0,48.0,,12.0,0.0,24825.0,75.7%,27.0,w,9769.82,9769.82,6791.86,6791.86,4230.18,2561.68,0.0,0.0,0.0,Jul-2017,308.11,Aug-2017,Jul-2017,724.0,720.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,164917.0,,,,,,,,,,,,32800.0,,,,3.0,13743.0,4228.0,82.5,0.0,0.0,138.0,214.0,2.0,2.0,4.0,48.0,,14.0,,0.0,3.0,7.0,5.0,8.0,7.0,9.0,16.0,7.0,12.0,0.0,0.0,0.0,2.0,96.3,60.0,0.0,0.0,198130.0,42031.0,24200.0,31580.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59141661,,14000.0,14000.0,14000.0, 36 months, 12.29%,466.95,C,C1,Flight Attendant,10+ years,OWN,60000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59141661,,debt_consolidation,Debt consolidation,926xx,CA,21.76,0.0,Aug-1994,665.0,669.0,0.0,78.0,41.0,10.0,2.0,8427.0,22.5%,19.0,w,0.0,0.0,16086.1287089,16086.13,14000.0,2086.13,0.0,0.0,0.0,Mar-2017,7747.95,,Mar-2017,679.0,675.0,0.0,78.0,1.0,INDIVIDUAL,,,,0.0,0.0,26619.0,,,,,,,,,,,,37400.0,,,,12.0,2662.0,26702.0,17.6,0.0,0.0,252.0,177.0,1.0,1.0,0.0,7.0,78.0,7.0,78.0,1.0,4.0,8.0,4.0,5.0,8.0,8.0,11.0,8.0,10.0,0.0,0.0,0.0,4.0,94.7,25.0,0.0,0.0,71837.0,26619.0,32400.0,34437.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59152112,,5000.0,5000.0,5000.0, 36 months, 12.69%,167.73,C,C2,Spescelest,10+ years,RENT,35000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59152112,,other,Other,113xx,NY,16.98,0.0,Aug-2003,760.0,764.0,0.0,,,9.0,0.0,4923.0,18.6%,17.0,w,0.0,0.0,5311.52,5311.52,5000.0,296.52,15.0,0.0,0.0,Mar-2016,4644.12,,Jul-2017,644.0,640.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,7704.0,,,,,,,,,,,,26400.0,,,,4.0,856.0,4115.0,29.1,0.0,0.0,43.0,144.0,11.0,11.0,0.0,37.0,,13.0,,0.0,2.0,7.0,2.0,6.0,4.0,8.0,13.0,7.0,9.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,32418.0,7704.0,5800.0,6018.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59131505,,6850.0,6850.0,6850.0, 36 months,  8.18%,215.23,B,B1,Process Associate ,2 years,RENT,45000.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59131505,,debt_consolidation,Debt consolidation,461xx,IN,25.95,0.0,Jul-2004,665.0,669.0,0.0,24.0,73.0,7.0,1.0,7003.0,33.7%,23.0,f,0.0,0.0,7593.19617288,7593.2,6850.0,743.2,0.0,0.0,0.0,Jun-2017,3294.83,,Jun-2017,699.0,695.0,0.0,55.0,1.0,INDIVIDUAL,,,,0.0,0.0,14575.0,,,,,,,,,,,,20800.0,,,,5.0,2082.0,1872.0,68.8,0.0,0.0,133.0,127.0,6.0,6.0,0.0,23.0,,24.0,,0.0,1.0,4.0,1.0,4.0,12.0,4.0,11.0,4.0,7.0,0.0,0.0,0.0,3.0,94.7,0.0,1.0,0.0,46813.0,14575.0,6000.0,26013.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58623081,,9000.0,9000.0,9000.0, 36 months, 14.65%,310.45,C,C5,Employee Relations Specialist,2 years,MORTGAGE,80000.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58623081,,debt_consolidation,Debt consolidation,600xx,IL,20.76,2.0,Jan-2002,670.0,674.0,2.0,21.0,59.0,18.0,1.0,5534.0,34.6%,63.0,w,0.0,0.0,10727.3328608,10727.33,9000.0,1727.33,0.0,0.0,0.0,May-2017,4843.43,,Jul-2017,669.0,665.0,0.0,21.0,1.0,INDIVIDUAL,,,,0.0,0.0,186419.0,,,,,,,,,,,,16000.0,,,,14.0,10357.0,9513.0,32.5,0.0,0.0,163.0,128.0,1.0,1.0,2.0,6.0,22.0,1.0,22.0,1.0,4.0,8.0,6.0,12.0,39.0,10.0,19.0,8.0,18.0,0.0,0.0,1.0,10.0,98.2,33.3,1.0,0.0,204910.0,186419.0,14100.0,188640.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59152105,,12000.0,12000.0,12000.0, 36 months,  7.89%,375.43,A,A5,medical assistant,10+ years,RENT,37000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59152105,,debt_consolidation,Debt consolidation,071xx,NJ,13.44,6.0,Mar-1999,685.0,689.0,0.0,18.0,,4.0,0.0,7436.0,80.8%,24.0,f,5005.59,5005.59,8254.2,8254.2,6994.41,1259.79,0.0,0.0,0.0,Jul-2017,375.43,Aug-2017,Jul-2017,709.0,705.0,0.0,23.0,1.0,INDIVIDUAL,,,,0.0,0.0,11544.0,,,,,,,,,,,,9200.0,,,,0.0,3848.0,595.0,88.6,0.0,0.0,165.0,197.0,84.0,84.0,4.0,117.0,18.0,23.0,18.0,1.0,1.0,2.0,1.0,8.0,6.0,3.0,13.0,2.0,4.0,0.0,0.0,1.0,0.0,75.0,100.0,0.0,0.0,24274.0,11544.0,5200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59121959,,10000.0,10000.0,10000.0, 36 months, 13.33%,338.54,C,C3,Account manager,9 years,RENT,46500.0,Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59121959,,other,Other,981xx,WA,10.65,0.0,Sep-2004,660.0,664.0,1.0,44.0,,8.0,0.0,10522.0,94.8%,13.0,f,0.0,0.0,4386.21,4386.21,3162.27,1223.94,0.0,0.0,0.0,Oct-2016,338.54,,Jul-2017,534.0,530.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,21685.0,,,,,,,,,,,,11100.0,,,,2.0,2711.0,478.0,95.7,0.0,0.0,131.0,82.0,2.0,2.0,0.0,2.0,,4.0,,0.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,8.0,0.0,0.0,0.0,2.0,92.3,80.0,0.0,0.0,29100.0,21685.0,11000.0,18000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59072004,,30425.0,30425.0,30400.0, 60 months, 26.77%,924.86,G,G1,In-Charge Accountant,2 years,MORTGAGE,69150.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59072004,,debt_consolidation,Debt consolidation,352xx,AL,26.08,1.0,Dec-1984,680.0,684.0,1.0,5.0,,10.0,0.0,57295.0,73.8%,23.0,w,23531.48,23512.14,20366.67,20349.93,6893.52,13473.15,0.0,0.0,0.0,Jul-2017,924.86,Aug-2017,Jul-2017,774.0,770.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,97984.0,,,,,,,,,,,,77600.0,,,,3.0,9798.0,5560.0,91.1,0.0,0.0,154.0,368.0,3.0,3.0,2.0,45.0,,3.0,5.0,0.0,3.0,5.0,4.0,8.0,4.0,9.0,17.0,5.0,10.0,0.0,0.0,0.0,2.0,95.7,75.0,0.0,0.0,141950.0,57295.0,62300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58430327,,35000.0,35000.0,35000.0, 60 months,  9.99%,743.48,B,B3,driver,10+ years,MORTGAGE,85000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58430327,,credit_card,Credit card refinancing,329xx,FL,18.4,0.0,Aug-1997,685.0,689.0,0.0,,,15.0,0.0,33872.0,66%,27.0,w,24134.04,24134.04,16308.0,16308.0,10865.96,5442.04,0.0,0.0,0.0,Jul-2017,743.48,Aug-2017,Jul-2017,679.0,675.0,0.0,59.0,1.0,INDIVIDUAL,,,,0.0,216.0,183145.0,,,,,,,,,,,,51500.0,,,,2.0,13081.0,4940.0,69.0,0.0,0.0,138.0,216.0,13.0,13.0,2.0,25.0,,13.0,,0.0,10.0,12.0,13.0,13.0,3.0,12.0,21.0,9.0,14.0,,0.0,0.0,0.0,100.0,50.0,0.0,0.0,223529.0,58442.0,49400.0,30029.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
